signal_id,date,ticker,direction,entry,sl,tp,shares,capital,confidence,status,exit_price,exit_reason,pnl,pnl_pct,closed_date
b5e94e41,2026-07-27,BBAS3.SA,SELL,20.4098,20.5118,20.1649,93,9588.95,0.6406,open,,,,,,v2_trend_filter_ticker_params
6b90e7cf,2026-07-28,LREN3.SA,SELL,14.023,14.0931,13.7706,136,9588.95,0.8789,open,,,,,,v2_trend_filter_ticker_params
aca3957b,2026-07-28,SUZB3.SA,SELL,42.9785,43.1934,42.4628,44,9588.95,0.9964,open,,,,,,v2_trend_filter_ticker_params
08f27a13,2026-07-28,KLBN11.SA,SELL,18.091,18.1814,17.7653,106,9588.95,0.7183,open,,,,,,v2_trend_filter_ticker_params
a6c6a62e,2026-07-29,LREN3.SA,SELL,13.4133,13.4804,13.1719,142,9588.95,0.744,open,,,,,,v2_trend_filter_ticker_params
8689e133,2026-07-29,SUZB3.SA,SELL,42.7886,43.0025,42.2751,44,9588.95,0.7546,open,,,,,,v2_trend_filter_ticker_params
036bac5b,2026-07-29,KLBN11.SA,SELL,17.981,18.0709,17.6573,106,9588.95,0.7204,open,,,,,,v2_trend_filter_ticker_params
15c07cda,2026-07-30,LREN3.SA,SELL,13.4733,13.5406,13.2307,142,9588.95,0.8239,open,,,,,,v2_trend_filter_ticker_params
c24d133d,2026-07-30,SUZB3.SA,SELL,42.2788,42.4902,41.7715,45,9588.95,0.8916,open,,,,,,v2_trend_filter_ticker_params
b71ec9f3,2026-07-30,EQTL3.SA,SELL,38.2309,38.422,37.2751,50,9588.95,0.906,open,,,,,,v2_trend_filter_ticker_params
7e9d5edb,2026-07-30,KLBN11.SA,SELL,18.051,18.1412,17.7261,106,9588.95,0.838,open,,,,,,v2_trend_filter_ticker_params
4d83740d,2026-07-30,BBAS3.SA,SELL,20.9695,21.0744,20.7179,91,9588.95,0.7688,open,,,,,,v2_trend_filter_ticker_params
ae042604,2026-07-31,LREN3.SA,SELL,13.5132,13.5808,13.27,141,9588.95,0.9372,open,,,,,,v2_trend_filter_ticker_params
846728e1,2026-07-31,SUZB3.SA,SELL,42.7086,42.9222,42.1961,44,9588.95,0.9508,open,,,,,,v2_trend_filter_ticker_params
90265b1e,2026-07-31,EQTL3.SA,SELL,38.6407,38.8339,37.6747,49,9588.95,0.8291,open,,,,,,v2_trend_filter_ticker_params
941ad176,2026-07-31,KLBN11.SA,SELL,18.041,18.1312,17.7162,106,9588.95,0.9207,open,,,,,,v2_trend_filter_ticker_params
aeac1544,2026-07-31,BBAS3.SA,SELL,21.1794,21.2853,20.9253,90,9588.95,0.7826,open,,,,,,v2_trend_filter_ticker_params
9756a029,2026-08-03,LREN3.SA,SELL,13.8831,13.9525,13.6332,138,9588.95,0.7813,open,,,,,,v2_trend_filter_ticker_params
088f6af7,2026-08-03,SUZB3.SA,SELL,43.2783,43.4947,42.759,44,9588.95,0.8782,open,,,,,,v2_trend_filter_ticker_params
38a4c039,2026-08-03,EQTL3.SA,SELL,38.6906,38.8841,37.7234,49,9588.95,0.8442,open,,,,,,v2_trend_filter_ticker_params
